"voter_id","county","age","gender"
"14140","Skagit","45-54","Female"
"14141","Stevens","65 and over","Male"
"14142","Thurston","55-64","Female"
"14143","Pierce","45-54","Male"
"14144","Grays Harbor","45-54","Female"
"14145","Pierce","55-64","Male"
"14146","Snohomish","25-34","Female"
"14147","King","25-34","Male"
"14148","Pierce","65 and over","Male"
"14149","King","25-34","Female"
"14150","Pierce","55-64","Female"
"14151","Clallam","65 and over","Female"
"14152","King","25-34","Male"
"14153","Thurston","45-54","Male"
"14154","Snohomish","35-44","Male"
"14155","Chelan","55-64","Male"
"14156","Spokane","65 and over","Female"
"14157","Okanogan","55-64","Male"
"14158","King","25-34","Female"
"14159","King","55-64","Male"
"14160","Asotin","35-44","Female"
"14161","Kitsap","45-54","Male"
"14162","Snohomish","35-44","Male"
"14163","King","65 and over","Unknown/Other"
"14164","Snohomish","25-34","Female"
"14165","King","25-34","Male"
"14166","King","25-34","Female"
"14167","Thurston","65 and over","Male"
"14168","Yakima","65 and over","Female"
"14169","King","45-54","Male"
"14170","Yakima","65 and over","Male"
"14171","King","18-24","Male"
"14172","Pierce","55-64","Male"
"14173","Clark","25-34","Female"
"14174","Snohomish","25-34","Unknown/Other"
"14175","King","18-24","Female"
"14176","Clallam","35-44","Female"
"14177","King","18-24","Male"
"14178","Clark","65 and over","Male"
"14179","Snohomish","65 and over","Female"
"14180","Spokane","35-44","Male"
"14181","King","65 and over","Male"
"14182","Whatcom","25-34","Female"
"14183","Yakima","35-44","Male"
"14184","Kitsap","45-54","Female"
"14185","Spokane","25-34","Male"
"14186","Chelan","35-44","Male"
"14187","Klickitat","25-34","Female"
"14188","Pierce","25-34","Female"
"14189","King","25-34","Female"
"14190","Clark","65 and over","Female"
"14191","Skagit","25-34","Female"
"14192","Yakima","18-24","Male"
"14193","King","65 and over","Female"
"14194","San Juan","55-64","Male"
"14195","King","35-44","Female"
"14196","Clallam","65 and over","Female"
"14197","Snohomish","35-44","Female"
"14198","Clark","45-54","Female"
"14199","King","25-34","Male"
"14200","King","25-34","Female"
"14201","Snohomish","55-64","Female"
"14202","King","25-34","Female"
"14203","Island","18-24","Male"
"14204","Yakima","25-34","Female"
"14205","King","65 and over","Female"
"14206","Snohomish","18-24","Female"
"14207","King","35-44","Female"
"14208","King","65 and over","Unknown/Other"
"14209","Clark","65 and over","Male"
"14210","Pierce","65 and over","Unknown/Other"
"14211","Thurston","65 and over","Female"
"14212","Clark","45-54","Female"
"14213","King","35-44","Female"
"14214","Kitsap","35-44","Male"
"14215","Cowlitz","65 and over","Male"
"14216","Pierce","25-34","Female"
"14217","Pierce","25-34","Female"
"14218","Spokane","65 and over","Female"
"14219","King","35-44","Female"
"14220","Clark","45-54","Female"
"14221","Pierce","25-34","Male"
"14222","Spokane","18-24","Female"
"14223","Spokane","45-54","Female"
"14224","Snohomish","55-64","Female"
"14225","Snohomish","55-64","Female"
"14226","Skagit","65 and over","Female"
"14227","Whatcom","35-44","Male"
"14228","Clark","35-44","Female"
"14229","King","55-64","Male"
"14230","King","18-24","Female"
"14231","Kitsap","25-34","Male"
"14232","Pierce","18-24","Unknown/Other"
"14233","Clark","55-64","Female"
"14234","King","55-64","Female"
"14235","Snohomish","55-64","Male"
"14236","Pierce","25-34","Female"
"14237","Pierce","65 and over","Female"
"14238","Pierce","55-64","Female"
"14239","Kitsap","25-34","Female"
"14240","Clark","35-44","Male"
"14241","Snohomish","25-34","Male"
"14242","Pierce","55-64","Male"
"14243","Clark","45-54","Male"
"14244","Pierce","35-44","Male"
"14245","King","55-64","Male"
"14246","Snohomish","65 and over","Female"
"14247","Thurston","65 and over","Male"
"14248","King","35-44","Female"
"14249","Spokane","65 and over","Male"
"14250","King","55-64","Female"
"14251","Whatcom","25-34","Female"
"14252","Pierce","25-34","Female"
"14253","Snohomish","25-34","Female"
"14254","King","45-54","Male"
"14255","King","65 and over","Male"
"14256","Pierce","25-34","Male"
"14257","Skagit","25-34","Female"
"14258","Chelan","55-64","Male"
"14259","Pierce","45-54","Female"
"14260","Pierce","45-54","Female"
"14261","Spokane","65 and over","Male"
"14262","Snohomish","65 and over","Female"
"14263","King","35-44","Female"
"14264","Spokane","65 and over","Male"
"14265","Grant","25-34","Female"
"14266","Whatcom","35-44","Male"
"14267","Snohomish","25-34","Male"
"14268","Thurston","55-64","Male"
"14269","King","65 and over","Male"
"14270","Thurston","25-34","Male"
"14271","Whatcom","45-54","Male"
"14272","King","35-44","Female"
"14273","Clark","25-34","Male"
"14274","Pierce","25-34","Female"
"14275","Snohomish","35-44","Male"
"14276","Clark","55-64","Female"
"14277","Chelan","55-64","Male"
"14278","King","45-54","Female"
"14279","Klickitat","65 and over","Male"
"14280","Thurston","55-64","Female"
"14281","King","45-54","Male"
"14282","Skagit","25-34","Female"
"14283","Snohomish","55-64","Male"
"14284","Walla Walla","65 and over","Male"
"14285","Whatcom","65 and over","Female"
"14286","Thurston","18-24","Female"
"14287","Clark","45-54","Female"
"14288","Pierce","45-54","Female"
"14289","Kitsap","25-34","Female"
"14290","Kittitas","65 and over","Female"
"14291","Pierce","45-54","Female"
"14292","Whatcom","65 and over","Male"
"14293","King","45-54","Male"
"14294","Cowlitz","65 and over","Male"
"14295","King","25-34","Male"
"14296","Lewis","35-44","Male"
"14297","Spokane","45-54","Male"
"14298","Kitsap","25-34","Unknown/Other"
"14299","King","55-64","Female"
"14300","Pierce","65 and over","Male"
"14301","King","35-44","Male"
"14302","Snohomish","18-24","Male"
"14303","Pierce","45-54","Female"
"14304","King","65 and over","Female"
"14305","King","65 and over","Male"
"14306","Pierce","35-44","Male"
"14307","Clark","35-44","Female"
"14308","Island","65 and over","Male"
"14309","Grant","65 and over","Male"
"14310","Thurston","18-24","Male"
"14311","Snohomish","18-24","Male"
"14312","Pierce","35-44","Male"
"14313","Snohomish","55-64","Male"
"14314","King","25-34","Male"
"14315","King","18-24","Female"
"14316","Pierce","65 and over","Male"
"14317","Clark","65 and over","Female"
"14318","Snohomish","25-34","Female"
"14319","Lewis","45-54","Female"
"14320","Kitsap","35-44","Male"
"14321","Kitsap","65 and over","Female"
"14322","Benton","18-24","Female"
"14323","King","35-44","Female"
"14324","King","55-64","Female"
"14325","Benton","65 and over","Female"
"14326","Yakima","45-54","Male"
"14327","Thurston","35-44","Male"
"14328","Chelan","65 and over","Male"
"14329","King","35-44","Female"
"14330","Snohomish","55-64","Unknown/Other"
"14331","King","18-24","Male"
"14332","King","65 and over","Female"
"14333","Snohomish","45-54","Male"
"14334","Clark","45-54","Female"
"14335","King","65 and over","Unknown/Other"
"14336","Thurston","45-54","Female"
"14337","Clark","35-44","Female"
"14338","Adams","25-34","Male"
"14339","King","35-44","Male"
"14340","Mason","25-34","Male"
"14341","Pierce","35-44","Female"
"14342","Benton","65 and over","Male"
"14343","King","65 and over","Female"
"14344","Spokane","35-44","Male"
"14345","Snohomish","45-54","Male"
"14346","King","45-54","Male"
"14347","Kitsap","35-44","Male"
"14348","King","25-34","Male"
"14349","Okanogan","25-34","Male"
"14350","Okanogan","55-64","Male"
"14351","Spokane","65 and over","Male"
"14352","Clark","55-64","Female"
"14353","King","18-24","Female"
"14354","King","45-54","Unknown/Other"
"14355","Pierce","55-64","Female"
"14356","Clark","65 and over","Female"
"14357","Grant","65 and over","Male"
"14358","Chelan","55-64","Male"
"14359","King","55-64","Male"
"14360","King","45-54","Female"
"14361","King","35-44","Female"
"14362","Kitsap","65 and over","Female"
"14363","Pierce","18-24","Male"
"14364","Whatcom","65 and over","Female"
"14365","Kittitas","65 and over","Male"
"14366","Franklin","55-64","Female"
"14367","King","25-34","Male"
"14368","Snohomish","18-24","Male"
"14369","Thurston","65 and over","Female"
"14370","King","35-44","Female"
"14371","Benton","65 and over","Male"
"14372","King","18-24","Male"
"14373","Clallam","35-44","Female"
"14374","King","55-64","Female"
"14375","Snohomish","25-34","Male"
"14376","Spokane","35-44","Female"
"14377","Pierce","35-44","Female"
"14378","King","55-64","Male"
"14379","Benton","45-54","Male"
"14380","Grays Harbor","65 and over","Female"
"14381","Pierce","25-34","Male"
"14382","Chelan","55-64","Female"
"14383","Grant","45-54","Female"
"14384","Kitsap","25-34","Female"
"14385","Asotin","35-44","Male"
"14386","King","65 and over","Female"
"14387","Whatcom","45-54","Male"
"14388","Kitsap","65 and over","Female"
"14389","Benton","18-24","Female"
"14390","Snohomish","45-54","Male"
"14391","Spokane","65 and over","Male"
"14392","Clark","65 and over","Male"
"14393","Kittitas","45-54","Unknown/Other"
"14394","Mason","45-54","Male"
"14395","Pierce","65 and over","Female"
"14396","King","45-54","Male"
"14397","Grant","65 and over","Male"
"14398","King","25-34","Female"
"14399","King","65 and over","Female"
"14400","Snohomish","55-64","Female"
"14401","King","65 and over","Male"
"14402","Clark","25-34","Male"
"14403","Pierce","25-34","Male"
"14404","King","25-34","Female"
"14405","King","65 and over","Male"
"14406","Snohomish","65 and over","Female"
"14407","Spokane","65 and over","Female"
"14408","King","45-54","Male"
"14409","King","18-24","Male"
"14410","Spokane","55-64","Female"
"14411","King","45-54","Male"
"14412","Kittitas","18-24","Female"
"14413","King","25-34","Female"
"14414","King","35-44","Female"
"14415","Pierce","65 and over","Male"
"14416","Clark","65 and over","Male"
"14417","Yakima","35-44","Female"
"14418","Benton","35-44","Male"
"14419","King","25-34","Male"
"14420","Yakima","55-64","Female"
"14421","Yakima","65 and over","Female"
"14422","King","45-54","Female"
"14423","Mason","18-24","Male"
"14424","King","65 and over","Male"
"14425","Spokane","55-64","Male"
"14426","King","35-44","Male"
"14427","King","18-24","Male"
"14428","Spokane","65 and over","Male"
"14429","Skagit","45-54","Female"
"14430","Whatcom","45-54","Female"
"14431","Whatcom","65 and over","Female"
"14432","Whatcom","25-34","Female"
"14433","Clark","55-64","Female"
"14434","Whitman","35-44","Male"
"14435","Douglas","65 and over","Male"
"14436","Spokane","65 and over","Female"
"14437","Yakima","45-54","Female"
"14438","Snohomish","65 and over","Male"
"14439","Stevens","65 and over","Male"
"14440","Pierce","65 and over","Female"
"14441","Pierce","45-54","Male"
"14442","Grant","18-24","Female"
"14443","King","35-44","Unknown/Other"
"14444","King","35-44","Female"
"14445","King","25-34","Female"
"14446","Thurston","35-44","Female"
"14447","Grant","35-44","Male"
"14448","King","65 and over","Female"
"14449","Kitsap","65 and over","Male"
"14450","Benton","65 and over","Female"
"14451","King","65 and over","Male"
"14452","Spokane","18-24","Male"
"14453","Snohomish","45-54","Male"
"14454","King","18-24","Unknown/Other"
"14455","Grays Harbor","25-34","Female"
"14456","Spokane","65 and over","Male"
"14457","Spokane","65 and over","Male"
"14458","Whatcom","65 and over","Female"
"14459","King","65 and over","Female"
"14460","Franklin","65 and over","Male"
"14461","King","55-64","Male"
"14462","Spokane","65 and over","Male"
"14463","Spokane","25-34","Male"
"14464","Clark","25-34","Male"
"14465","Lincoln","25-34","Male"
"14466","Jefferson","55-64","Male"
"14467","Kittitas","65 and over","Male"
"14468","King","18-24","Unknown/Other"
"14469","King","55-64","Female"
"14470","King","65 and over","Male"
"14471","Pierce","45-54","Male"
"14472","Whatcom","65 and over","Male"
"14473","Pierce","65 and over","Male"
"14474","Pierce","65 and over","Female"
"14475","Snohomish","45-54","Male"
"14476","Kitsap","65 and over","Male"
"14477","Spokane","65 and over","Male"
"14478","Clark","45-54","Female"
"14479","Snohomish","45-54","Male"
"14480","Whatcom","65 and over","Female"
"14481","Benton","65 and over","Female"
"14482","Spokane","25-34","Male"
"14483","Kitsap","65 and over","Male"
"14484","Thurston","45-54","Female"
"14485","Clallam","65 and over","Unknown/Other"
"14486","Spokane","25-34","Female"
"14487","Clallam","65 and over","Male"
"14488","Clark","65 and over","Male"
"14489","Kittitas","65 and over","Female"
"14490","Pierce","55-64","Female"
"14491","Snohomish","65 and over","Female"
"14492","King","65 and over","Male"
"14493","Thurston","25-34","Male"
"14494","Snohomish","45-54","Male"
"14495","Clark","25-34","Female"
"14496","Pierce","45-54","Female"
"14497","King","65 and over","Female"
"14498","Benton","65 and over","Male"
"14499","Pierce","35-44","Male"
"14500","Skagit","25-34","Male"
"14501","King","65 and over","Female"
"14502","King","25-34","Male"
"14503","Whatcom","45-54","Female"
"14504","King","35-44","Male"
"14505","King","35-44","Female"
"14506","Skagit","65 and over","Female"
"14507","Grant","35-44","Male"
"14508","Snohomish","25-34","Male"
"14509","King","35-44","Male"
"14510","King","18-24","Female"
"14511","King","25-34","Male"
"14512","Douglas","45-54","Female"
"14513","Lewis","65 and over","Female"
"14514","King","65 and over","Male"
"14515","Skagit","18-24","Female"
"14516","Whatcom","55-64","Male"
"14517","Skagit","35-44","Female"
"14518","King","65 and over","Female"
"14519","Whatcom","55-64","Female"
"14520","King","45-54","Female"
"14521","Stevens","25-34","Male"
"14522","Spokane","65 and over","Male"
"14523","Lewis","45-54","Female"
"14524","King","25-34","Female"
"14525","Pierce","25-34","Male"
"14526","King","25-34","Female"
"14527","Spokane","45-54","Female"
"14528","Snohomish","65 and over","Unknown/Other"
"14529","Pierce","65 and over","Female"
"14530","King","35-44","Male"
"14531","Thurston","65 and over","Female"
"14532","King","65 and over","Female"
"14533","Spokane","65 and over","Male"
"14534","Kitsap","65 and over","Female"
"14535","Clark","55-64","Female"
"14536","Snohomish","35-44","Male"
"14537","Whatcom","18-24","Female"
"14538","Spokane","35-44","Female"
"14539","King","55-64","Male"
"14540","Clark","35-44","Male"
"14541","Thurston","65 and over","Female"
"14542","Spokane","35-44","Male"
"14543","Island","65 and over","Male"
"14544","Clark","45-54","Female"
"14545","Whatcom","45-54","Male"
"14546","Chelan","25-34","Female"
"14547","Thurston","45-54","Female"
"14548","Benton","18-24","Male"
"14549","Snohomish","35-44","Female"
"14550","Snohomish","25-34","Male"
"14551","Skagit","55-64","Male"
"14552","Spokane","65 and over","Female"
"14553","Whatcom","65 and over","Male"
"14554","Clark","65 and over","Male"
"14555","Okanogan","45-54","Female"
"14556","Thurston","35-44","Female"
"14557","Pierce","65 and over","Female"
"14558","Clark","45-54","Male"
"14559","Snohomish","25-34","Female"
"14560","King","65 and over","Female"
"14561","Clark","65 and over","Female"
"14562","King","18-24","Male"
"14563","King","25-34","Male"
"14564","Douglas","18-24","Male"
"14565","Snohomish","25-34","Female"
"14566","Benton","55-64","Female"
"14567","King","25-34","Female"
"14568","Snohomish","45-54","Male"
"14569","King","45-54","Female"
"14570","Chelan","25-34","Female"
"14571","King","25-34","Male"
"14572","Lewis","65 and over","Female"
"14573","Franklin","65 and over","Male"
"14574","Spokane","45-54","Female"
"14575","King","25-34","Female"
"14576","Pacific","25-34","Female"
"14577","King","65 and over","Female"
"14578","Snohomish","18-24","Female"
"14579","Pierce","35-44","Male"
"14580","Whatcom","18-24","Female"
"14581","Pierce","35-44","Male"
"14582","Snohomish","55-64","Female"
"14583","King","35-44","Male"
"14584","Clark","65 and over","Male"
"14585","Kitsap","55-64","Male"
"14586","Pierce","25-34","Female"
"14587","Grays Harbor","65 and over","Female"
"14588","King","35-44","Female"
"14589","Spokane","35-44","Male"
"14590","Spokane","45-54","Male"
